,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Quantity_Imputed,Price Per Unit_Imputed,Total Spent_Imputed,Payment Method_Missing,Location_encoded,Item_Was_Missing,Date_Was_Missing
256,1967565,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-03-31,0,0,0,0,0,0,0
257,2029497,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-01-06,0,0,0,0,0,0,0
258,8929774,ERROR,3.0,3.0,9.0,Cash,In-store,2023-10-02,0,0,0,0,1,0,0
259,5003018,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-10-02,0,0,0,0,1,0,1
260,7852990,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-10,0,0,0,0,0,0,0
261,2534066,Salad,2.0,5.0,10.0,Cash,In-store,2023-10-13,0,0,0,0,1,0,0
262,2059647,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-29,0,0,0,0,1,0,0
263,2485183,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-07-07,0,0,0,0,1,0,0
264,7374846,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-29,0,0,0,0,1,0,0
265,9401522,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-16,0,0,0,0,1,0,0
266,8250651,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-03-13,0,0,0,0,1,0,0
267,7191245,Cake,4.0,3.0,12.0,Missing,Takeaway,2023-05-22,0,0,0,1,0,0,0
268,8982764,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-11-23,0,0,0,0,0,0,0
269,8669422,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-15,0,0,0,0,0,1,0
270,1153869,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-11-03,0,0,0,0,0,0,0
271,5043774,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-06-08,0,0,0,0,1,0,0
272,1746320,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-14,0,0,0,0,1,0,0
273,1077129,Cookie,1.0,1.0,1.0,Missing,In-store,2023-09-12,0,0,0,1,1,0,0
274,4865338,Sandwich,4.0,4.0,16.0,Missing,In-store,2023-11-26,0,0,0,1,1,0,0
275,5616583,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-10-13,0,0,0,1,1,0,0
276,2078474,Cookie,2.0,1.0,2.0,Missing,Takeaway,2023-11-03,0,0,0,1,0,0,0
277,2130245,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-11-13,0,0,0,0,1,0,0
278,3229409,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-04-15,1,0,1,0,0,0,0
279,9076216,Cake,1.0,3.0,3.0,Cash,In-store,2023-12-17,0,0,0,0,1,0,0
280,6371987,Tea,5.0,1.5,7.5,Missing,Takeaway,2023-03-13,0,0,0,1,0,0,0
281,9913877,ERROR,2.0,2.0,4.0,Credit Card,Takeaway,2023-05-09,0,0,0,0,0,0,0
282,2084377,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-10-22,0,0,0,0,1,0,0
283,1842675,ERROR,4.0,1.0,4.0,Credit Card,Takeaway,2023-06-23,0,0,0,0,0,0,0
284,8605813,Cookie,1.0,1.0,1.0,Missing,Takeaway,2023-06-30,0,0,0,1,0,0,0
285,9755352,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-05-13,0,0,0,1,1,0,0
286,7550498,Juice,5.0,3.0,15.0,Missing,In-store,2023-05-13,0,0,0,1,1,0,1
287,2305908,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-04-25,0,0,0,0,0,0,0
288,6953697,UNKNOWN,3.0,4.0,12.0,Missing,Takeaway,2023-05-27,0,0,0,1,0,0,0
289,3495950,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-02-19,0,0,0,0,1,1,0
290,7557340,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-12-11,0,0,0,0,1,0,0
291,1157817,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-25,0,0,0,0,1,0,0
292,2020318,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-10-12,0,0,0,0,1,0,0
293,8692094,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-08-30,0,0,0,1,0,0,0
294,5307411,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-10-21,0,0,0,0,0,0,0
295,9703120,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-11-02,0,0,0,0,1,0,0
296,1289133,Juice,1.0,3.0,3.0,Cash,In-store,2023-09-19,0,0,0,0,1,0,0
297,2031459,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-07-04,0,0,0,0,0,0,0
298,1333682,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-01-28,0,0,0,0,1,0,0
299,2256622,Cookie,2.0,1.0,2.0,Cash,In-store,2023-10-04,0,0,0,0,1,0,0
300,1623966,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-10-04,0,0,0,0,0,0,1
301,4912930,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-26,0,0,0,0,1,0,0
302,4942692,Coffee,2.0,2.0,4.0,Missing,Takeaway,2023-01-15,0,0,0,1,0,0,0
303,3723007,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-05-18,0,0,0,0,1,0,0
304,7922392,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-05-03,0,0,0,1,1,0,0
305,7498727,Salad,3.0,5.0,15.0,Cash,In-store,2023-11-06,0,0,0,0,1,0,0
306,1222338,Cookie,1.0,1.0,1.0,Missing,In-store,2023-10-11,0,0,0,1,1,0,0
307,6878866,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-02-25,0,0,0,0,1,0,0
308,1260335,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-25,0,0,0,0,1,0,1
309,9223242,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-09-10,0,0,0,1,1,0,0
310,6244211,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-08-11,0,0,0,1,1,0,0
311,5446858,Cookie,1.0,1.0,1.0,Cash,In-store,2023-11-07,0,0,0,0,1,1,0
312,4612864,Tea,3.0,1.5,4.5,Missing,In-store,2023-02-14,0,0,0,1,1,0,0
313,5411381,Cookie,1.0,1.0,1.0,Missing,Takeaway,2023-04-28,0,0,0,1,0,0,0
314,3047598,Cookie,1.0,1.0,1.0,Missing,Takeaway,2023-09-06,0,0,0,1,0,0,0
315,5754317,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-01-10,0,0,0,0,0,0,0
316,7496926,Sandwich,3.0,4.0,12.0,Missing,In-store,2023-04-23,0,0,0,1,1,0,0
317,1726858,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-04-23,0,0,0,0,1,0,1
318,7559388,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-02-26,0,0,0,0,0,0,0
319,8540499,Cookie,3.0,1.0,3.0,Cash,In-store,2023-01-22,0,0,0,0,1,0,0
320,4225756,Cookie,3.0,1.0,3.0,Missing,In-store,2023-03-10,0,0,0,1,1,0,0
321,6795640,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-28,0,0,0,0,0,0,0
322,6702428,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-11,0,0,0,0,0,0,0
323,8955259,ERROR,2.0,4.0,8.0,Credit Card,In-store,2023-11-18,0,0,0,0,1,0,0
324,4639319,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-01-09,0,0,0,0,0,0,0
325,5997803,Coffee,5.0,2.0,10.0,Missing,In-store,2023-12-03,0,0,0,1,1,0,0
326,1340956,ERROR,4.0,2.0,8.0,Missing,Takeaway,2023-10-26,0,0,0,1,0,0,0
327,1259671,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-08,0,0,0,0,1,0,0
328,8319993,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-08-06,0,0,0,0,1,0,0
329,8894157,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-06,0,0,0,0,0,0,1
330,5523450,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-07-02,0,0,0,0,0,0,0
331,7838964,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-15,0,0,0,0,1,0,0
332,2773987,Smoothie,5.0,4.0,20.0,Missing,In-store,2023-01-11,0,0,0,1,1,0,0
333,1158829,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-10-02,0,0,0,0,0,0,0
334,2523298,Tea,4.0,1.5,6.0,Missing,In-store,2023-03-25,0,0,0,1,1,1,0
335,8685737,Smoothie,2.0,4.0,8.0,Missing,In-store,2023-11-02,0,0,0,1,1,0,0
336,5634135,Cookie,2.0,1.0,2.0,Missing,Takeaway,2023-01-27,0,0,0,1,0,0,0
337,1524626,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-29,0,0,0,0,1,0,0
338,7275407,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-20,0,0,0,0,1,0,0
339,2889622,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-11-01,0,0,0,0,0,0,0
340,6849113,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-14,0,0,0,0,0,0,0
341,2265316,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-29,0,0,0,0,1,0,0
342,9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30,0,0,0,0,0,0,0
343,7345414,Salad,1.0,5.0,5.0,Missing,In-store,2023-02-15,0,0,0,1,1,0,0
344,4473352,Cake,1.0,3.0,3.0,Missing,In-store,2023-11-16,0,0,0,1,1,0,0
345,2814363,Tea,2.0,1.5,3.0,Missing,In-store,2023-07-02,0,0,0,1,1,0,0
346,1846004,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-21,0,0,0,0,1,0,0
347,7140471,Cake,1.0,3.0,3.0,Credit Card,In-store,2023-05-25,0,0,0,0,1,0,0
348,3119542,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-10-31,0,0,0,0,1,0,0
349,7773968,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-24,0,0,0,0,0,0,0
350,9081088,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-27,0,0,0,0,0,0,0
351,8559167,Sandwich,5.0,4.0,20.0,Missing,Takeaway,2023-12-09,0,0,0,1,0,0,0
352,1130191,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-04-06,0,0,0,0,1,0,0
353,5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-11-02,0,0,0,0,1,0,0
354,1040764,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-07-27,0,0,0,0,0,0,0
355,5457133,Juice,5.0,3.0,15.0,Missing,In-store,2023-03-03,0,0,0,1,1,0,0
356,8365478,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-06,0,0,0,0,0,1,0
357,2100697,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-19,0,0,0,0,0,0,0
358,7676968,Smoothie,4.0,4.0,16.0,Missing,In-store,2023-02-21,0,0,0,1,1,0,0
359,5726998,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-08-12,0,0,0,0,1,0,0
360,4134594,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27,0,0,0,0,1,0,0
361,5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18,0,0,0,0,1,0,0
362,8276635,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-16,0,0,0,0,0,1,0
363,1380601,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-11,0,0,0,0,1,0,0
364,3959152,Juice,1.0,3.0,3.0,Missing,In-store,2023-05-21,0,0,0,1,1,0,0
365,7776739,Tea,2.0,1.5,3.0,Missing,Takeaway,2023-02-23,0,0,0,1,0,0,0
366,7569615,ERROR,2.0,3.0,6.0,Cash,Takeaway,2023-06-07,0,0,0,0,0,0,0
367,8703771,Cake,5.0,3.0,15.0,Missing,In-store,2023-05-12,0,0,0,1,1,0,0
368,2052395,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-06,0,0,0,0,1,0,0
369,9421441,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-20,0,0,0,0,1,1,0
370,9065402,UNKNOWN,1.0,5.0,5.0,Cash,Takeaway,2023-12-22,0,0,0,0,0,0,0
371,3638955,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-02,0,0,0,0,0,0,0
372,2635532,ERROR,4.0,4.0,16.0,Cash,Takeaway,2023-01-14,0,0,0,0,0,0,0
373,8256593,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-09,0,0,0,0,0,0,0
374,9271457,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27,0,0,0,0,1,0,0
375,5392603,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-14,0,0,0,0,1,0,0
376,6319728,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-07-18,0,0,0,0,1,0,0
377,9263299,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08,0,0,0,0,0,0,0
378,2301505,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-21,0,0,0,0,1,0,0
379,5895177,Cake,5.0,3.0,15.0,Missing,In-store,2023-08-16,0,0,0,1,1,0,0
380,8751516,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-08-16,0,0,0,0,0,0,1
381,8147357,Tea,5.0,1.5,7.5,Missing,Takeaway,2023-04-20,0,0,0,1,0,0,0
382,1436343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-26,0,0,0,0,1,0,0
383,2214698,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-10-10,0,0,0,0,1,0,0
384,7480234,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-10,0,0,0,0,0,0,0
385,3283097,ERROR,5.0,2.0,10.0,Cash,Takeaway,2023-02-28,0,0,0,0,0,0,0
386,2633602,UNKNOWN,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-02,0,0,0,0,1,0,0
387,3093219,Juice,5.0,3.0,15.0,Cash,In-store,2023-01-28,0,0,0,0,1,0,0
388,3515730,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-08-14,0,0,0,0,0,1,0
389,3665733,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-14,0,0,0,0,0,0,1
390,4010658,Tea,5.0,1.5,7.5,Missing,In-store,2023-09-26,0,0,0,1,1,0,0
391,1454467,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-15,0,0,0,0,1,0,0
392,2598728,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-01-13,0,0,0,0,1,0,0
393,3390285,Tea,2.0,1.5,3.0,Missing,Takeaway,2023-02-06,0,0,0,1,0,0,0
394,8224079,Cookie,5.0,1.0,5.0,Cash,In-store,2023-10-16,0,0,0,0,1,0,0
395,1916339,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-15,0,0,0,0,1,0,0
396,8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28,0,0,0,0,1,0,0
397,3595735,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,0,0,0,0,0,0,0
398,4884822,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-04-23,0,0,0,0,0,0,0
399,3668051,Cake,1.0,3.0,3.0,Missing,In-store,2023-11-17,0,0,0,1,1,0,0
400,6169633,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-20,0,0,0,0,0,0,0
401,3884811,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-06-10,0,0,0,0,0,0,0
402,7050740,ERROR,1.0,3.0,3.0,Cash,Takeaway,2023-07-12,0,0,0,0,0,0,0
403,1234097,Cookie,4.0,1.0,4.0,Cash,In-store,2023-12-04,0,0,0,0,1,0,0
404,4518102,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-08,0,0,0,0,1,0,0
405,5939055,Coffee,3.0,2.0,6.0,Missing,Takeaway,2023-10-21,0,0,0,1,0,0,0
406,7809183,ERROR,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-08,0,0,0,0,0,0,0
407,6071202,ERROR,1.0,1.0,1.0,Cash,In-store,2023-06-07,0,0,0,0,1,0,0
408,8158496,Tea,4.0,1.5,6.0,Cash,In-store,2023-06-19,0,0,0,0,1,0,0
409,2726848,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-09-11,0,0,0,0,1,0,0
410,3666858,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-12-27,0,0,0,0,1,0,0
411,5499915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-01,0,0,0,0,0,0,0
412,4660753,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-04,0,0,0,0,0,0,0
413,8089522,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-02-12,0,0,0,0,0,0,0
414,1564754,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-14,0,0,0,0,1,0,0
415,1824506,Cake,1.0,3.0,3.0,Cash,In-store,2023-03-02,0,0,0,0,1,0,0
416,3229758,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-03-02,0,0,0,0,0,0,1
417,3677592,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-05-29,0,0,0,0,1,0,0
418,1002457,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-29,0,0,0,0,0,0,0
419,8056263,Smoothie,5.0,4.0,20.0,Missing,In-store,2023-04-20,0,0,0,1,1,0,0
420,4732351,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22,0,0,0,0,1,0,0
421,8049191,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-07-31,0,0,0,0,1,0,0
422,4980036,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-01-05,0,0,0,0,0,0,0
423,3022839,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25,0,0,0,0,0,0,0
424,7701070,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-28,0,0,0,0,0,0,0
425,8048037,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-31,0,0,0,0,0,0,0
426,4619029,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-03-31,0,0,0,0,1,0,1
427,4444463,Cake,4.0,3.0,12.0,Missing,Takeaway,2023-05-16,0,0,0,1,0,0,0
428,1887522,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-20,0,0,0,0,1,0,0
429,6908953,Tea,1.0,1.5,1.5,Missing,In-store,2023-12-08,0,0,0,1,1,0,0
430,4759769,Sandwich,1.0,4.0,4.0,Missing,In-store,2023-08-03,0,0,0,1,1,0,0
431,2254479,Tea,2.0,1.5,3.0,Missing,Takeaway,2023-08-03,0,0,0,1,0,0,0
432,7555408,Salad,2.0,5.0,10.0,Missing,In-store,2023-06-06,0,0,0,1,1,0,0
433,6857943,Cake,5.0,3.0,15.0,Missing,Takeaway,2023-01-08,0,0,0,1,0,0,0
434,4796350,ERROR,3.0,4.0,12.0,Missing,Takeaway,2023-01-08,0,0,0,1,0,0,1
435,9552845,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-02-18,0,0,0,0,1,0,0
436,6769465,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-13,0,0,0,0,1,0,0
437,7438831,Coffee,5.0,2.0,10.0,Missing,Takeaway,2023-12-24,0,0,0,1,0,0,0
438,3871837,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,0,0,0,0,0,0,0
439,3656762,Sandwich,2.0,4.0,8.0,Missing,Takeaway,2023-07-31,0,0,0,1,0,0,0
440,4980282,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-22,0,0,0,0,1,0,0
441,3580786,Tea,1.0,1.5,1.5,Missing,In-store,2023-03-28,0,0,0,1,1,0,0
442,4355728,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-03-06,0,0,0,0,0,1,0
443,2508476,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-04-14,0,0,0,0,1,0,0
444,1325631,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-02-11,0,0,0,0,1,0,0
445,8209125,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-30,0,0,0,0,0,0,0
446,1751164,Salad,2.0,5.0,10.0,Cash,In-store,2023-09-11,0,0,0,0,1,0,0
447,3730415,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-09,0,0,0,0,0,0,0
448,4134253,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-07,0,0,0,0,1,0,0
449,3256497,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-20,0,0,0,0,0,0,0
450,8763180,Smoothie,1.0,4.0,4.0,Missing,Takeaway,2023-04-16,0,0,0,1,0,0,0
451,3219175,Sandwich,5.0,4.0,20.0,Missing,In-store,2023-02-23,0,0,0,1,1,0,0
452,6234872,Smoothie,1.0,4.0,4.0,Missing,In-store,2023-12-23,0,0,0,1,1,0,0
453,7919440,Tea,4.0,1.5,6.0,Cash,In-store,2023-08-19,0,0,0,0,1,0,0
454,7558641,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-22,0,0,0,0,1,0,0
455,9940220,Juice,2.0,3.0,6.0,Missing,Takeaway,2023-03-05,0,0,0,1,0,0,0
456,8805984,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-05,0,0,0,0,0,0,1
457,2130483,Tea,4.0,1.5,6.0,Cash,In-store,2023-11-25,0,0,0,0,1,0,0
458,1972584,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-10,0,0,0,0,1,0,0
459,3150792,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-07-02,0,0,0,0,0,0,0
460,2980008,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-11-17,0,0,0,0,1,0,0
461,5511805,Juice,1.0,3.0,3.0,Missing,Takeaway,2023-06-03,0,0,0,1,0,0,0
462,7292548,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-03-24,0,0,0,0,1,0,0
463,2169664,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-23,0,0,0,0,1,0,0
464,3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29,0,0,0,0,0,0,0
465,6368719,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03,0,0,0,0,0,0,0
466,8852585,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-05,0,0,0,0,0,0,0
467,9201010,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-15,0,0,0,0,0,0,0
468,7817014,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15,0,0,0,0,0,0,1
469,2873990,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-03-12,0,0,0,1,1,0,0
470,3088796,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-16,0,0,0,0,0,0,0
471,3414935,Coffee,4.0,2.0,8.0,Missing,In-store,2023-08-03,0,0,0,1,1,0,0
472,3607652,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-05,0,0,0,0,1,0,0
473,8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21,0,0,0,0,1,0,0
474,9068244,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-19,0,0,0,0,0,0,0
475,2696664,Cookie,5.0,1.0,5.0,Missing,In-store,2023-01-07,0,0,0,1,1,0,0
476,7661609,ERROR,1.0,3.0,3.0,Missing,In-store,2023-11-29,0,0,0,1,1,0,0
477,7633490,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-27,0,0,0,0,0,0,0
478,9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14,0,0,0,0,1,0,0
479,1664665,ERROR,3.0,3.0,9.0,Credit Card,In-store,2023-05-21,0,0,0,0,1,0,0
480,5081978,Cake,1.0,3.0,3.0,Missing,In-store,2023-10-19,0,0,0,1,1,0,0
481,7314409,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-08-06,0,0,0,0,1,0,0
482,4573576,Juice,2.0,3.0,6.0,Cash,In-store,2023-07-05,0,0,0,0,1,1,0
483,5645919,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-01-17,0,0,0,0,1,0,0
484,8006668,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-22,0,0,0,0,1,0,0
485,8818168,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-20,0,0,0,0,0,0,0
486,4369043,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-25,0,0,0,0,1,0,0
487,3560062,Cookie,1.0,1.0,1.0,Cash,In-store,2023-03-20,0,0,0,0,1,0,0
488,4769307,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-24,0,0,0,0,1,0,0
489,7270652,Sandwich,1.0,4.0,4.0,Missing,Takeaway,2023-05-14,0,0,0,1,0,0,0
490,4991815,Cake,5.0,3.0,15.0,Cash,In-store,2023-11-06,0,0,0,0,1,0,0
491,6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16,0,0,0,0,0,0,0
492,8199829,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-07-29,0,0,0,0,1,0,0
493,9166449,ERROR,4.0,1.0,4.0,Missing,Takeaway,2023-07-31,0,0,0,1,0,0,0
494,7864939,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-19,0,0,0,0,1,0,0
495,2640701,Salad,3.0,5.0,15.0,Missing,Takeaway,2023-05-07,0,0,0,1,0,0,0
496,3740963,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-22,0,0,0,0,0,0,0
497,8101633,Sandwich,2.0,4.0,8.0,Missing,In-store,2023-08-10,0,0,0,1,1,0,0
498,6063966,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-24,0,0,0,0,0,0,0
499,3779640,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-16,0,0,0,0,1,0,0
500,8278833,Cake,3.0,3.0,9.0,Missing,In-store,2023-02-26,0,0,0,1,1,0,0
501,8778598,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-09-02,0,0,0,0,1,0,0
502,7550103,Cake,5.0,3.0,15.0,Missing,Takeaway,2023-01-19,0,0,0,1,0,0,0
503,3664656,Cookie,5.0,1.0,5.0,Missing,Takeaway,2023-08-13,0,0,0,1,0,0,0
504,7296560,Juice,2.0,3.0,6.0,Missing,In-store,2023-10-20,0,0,0,1,1,0,0
505,8136881,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-28,0,0,0,0,1,0,0
506,3981449,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-21,0,0,0,0,1,0,0
507,5427506,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-09-15,0,0,0,0,0,0,0
508,2641386,Sandwich,3.0,4.0,12.0,Missing,Takeaway,2023-03-25,0,0,0,1,0,0,0
509,1485417,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-25,0,0,0,0,1,0,1
510,4033802,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-02,0,0,0,0,0,0,0
511,7752124,ERROR,3.0,4.0,12.0,Credit Card,In-store,2023-12-09,0,0,0,0,1,0,0
512,9762324,Cake,2.0,3.0,6.0,Cash,In-store,2023-12-09,0,0,0,0,1,0,1
